"threshold_sd","threshold_days","moving_average_days","majorLossThresh","bic"
3.2,4,9,2,Inf
3.3,4,9,2,Inf
3.4,4,9,2,Inf
3.5,4,9,2,Inf
3.6,4,9,2,Inf
3.7,4,9,2,Inf
3.8,4,9,2,Inf
3.9,4,9,2,Inf
4,4,9,2,Inf
2,5,9,2,-174.552880606931
2.1,5,9,2,-275.986785055937
2.2,5,9,2,-276.610835197355
2.3,5,9,2,-496.955163356317
2.4,5,9,2,-563.603733689716
2.5,5,9,2,-1186.23997730908
2.6,5,9,2,Inf
2.7,5,9,2,Inf
2.8,5,9,2,Inf
2.9,5,9,2,Inf
3,5,9,2,Inf
3.1,5,9,2,Inf
3.2,5,9,2,Inf
3.3,5,9,2,Inf
3.4,5,9,2,Inf
3.5,5,9,2,Inf
3.6,5,9,2,Inf
3.7,5,9,2,Inf
3.8,5,9,2,Inf
3.9,5,9,2,Inf
4,5,9,2,Inf
2,6,9,2,-175.921975736299
2.1,6,9,2,-268.997919259998
2.2,6,9,2,-259.939818905126
2.3,6,9,2,-493.350558994216
2.4,6,9,2,-559.373767659283
2.5,6,9,2,-1180.91457060593
2.6,6,9,2,Inf
2.7,6,9,2,Inf
2.8,6,9,2,Inf
2.9,6,9,2,Inf
3,6,9,2,Inf
3.1,6,9,2,Inf
3.2,6,9,2,Inf
3.3,6,9,2,Inf
3.4,6,9,2,Inf
3.5,6,9,2,Inf
3.6,6,9,2,Inf
3.7,6,9,2,Inf
3.8,6,9,2,Inf
3.9,6,9,2,Inf
4,6,9,2,Inf
2,7,9,2,-171.737266392811
2.1,7,9,2,-259.504377541302
2.2,7,9,2,-254.404639699732
2.3,7,9,2,-490.118730743115
2.4,7,9,2,-555.549046761415
2.5,7,9,2,-1180.16211317544
2.6,7,9,2,Inf
2.7,7,9,2,Inf
2.8,7,9,2,Inf
2.9,7,9,2,Inf
3,7,9,2,Inf
3.1,7,9,2,Inf
3.2,7,9,2,Inf
3.3,7,9,2,Inf
3.4,7,9,2,Inf
3.5,7,9,2,Inf
3.6,7,9,2,Inf
3.7,7,9,2,Inf
3.8,7,9,2,Inf
3.9,7,9,2,Inf
4,7,9,2,Inf
2,8,9,2,-175.617373406868
2.1,8,9,2,-259.250152965322
2.2,8,9,2,-257.580590956148
2.3,8,9,2,-491.026521964459
2.4,8,9,2,-556.048965105387
2.5,8,9,2,-1173.22126354005
2.6,8,9,2,Inf
2.7,8,9,2,Inf
2.8,8,9,2,Inf
2.9,8,9,2,Inf
3,8,9,2,Inf
3.1,8,9,2,Inf
3.2,8,9,2,Inf
3.3,8,9,2,Inf
3.4,8,9,2,Inf
3.5,8,9,2,Inf
3.6,8,9,2,Inf
3.7,8,9,2,Inf
3.8,8,9,2,Inf
3.9,8,9,2,Inf
4,8,9,2,Inf
2,3,10,2,-186.826783919893
2.1,3,10,2,-312.511273380408
2.2,3,10,2,-396.092872561077
2.3,3,10,2,-449.731935831362
2.4,3,10,2,-449.731935831362
2.5,3,10,2,-917.742900208313
2.6,3,10,2,-925.589882554133
2.7,3,10,2,Inf
2.8,3,10,2,Inf
2.9,3,10,2,Inf
3,3,10,2,Inf
3.1,3,10,2,Inf
3.2,3,10,2,Inf
3.3,3,10,2,Inf
3.4,3,10,2,Inf
3.5,3,10,2,Inf
3.6,3,10,2,Inf
3.7,3,10,2,Inf
3.8,3,10,2,Inf
3.9,3,10,2,Inf
4,3,10,2,Inf
2,4,10,2,-187.205069872988
2.1,4,10,2,-310.890430430415
2.2,4,10,2,-394.929947512508
2.3,4,10,2,-444.853340898165
2.4,4,10,2,-444.853340898165
2.5,4,10,2,-928.993961185067
2.6,4,10,2,-928.989408532942
2.7,4,10,2,Inf
2.8,4,10,2,Inf
2.9,4,10,2,Inf
3,4,10,2,Inf
3.1,4,10,2,Inf
3.2,4,10,2,Inf
3.3,4,10,2,Inf
3.4,4,10,2,Inf
3.5,4,10,2,Inf
3.6,4,10,2,Inf
3.7,4,10,2,Inf
3.8,4,10,2,Inf
3.9,4,10,2,Inf
4,4,10,2,Inf
2,5,10,2,-185.733344159683
2.1,5,10,2,-308.034969822121
2.2,5,10,2,-384.125009963343
2.3,5,10,2,-434.172100693279
2.4,5,10,2,-426.173717063891
2.5,5,10,2,-918.540892015398
2.6,5,10,2,-923.202326033843
2.7,5,10,2,Inf
2.8,5,10,2,Inf
2.9,5,10,2,Inf
3,5,10,2,Inf
3.1,5,10,2,Inf
3.2,5,10,2,Inf
3.3,5,10,2,Inf
3.4,5,10,2,Inf
3.5,5,10,2,Inf
3.6,5,10,2,Inf
3.7,5,10,2,Inf
3.8,5,10,2,Inf
3.9,5,10,2,Inf
4,5,10,2,Inf
2,6,10,2,-184.264233043655
2.1,6,10,2,-305.424697849492
2.2,6,10,2,-382.845513673409
2.3,6,10,2,-427.628526127254
2.4,6,10,2,-423.581773441236
2.5,6,10,2,-916.259246633748
2.6,6,10,2,-918.003996806243
2.7,6,10,2,Inf
2.8,6,10,2,Inf
2.9,6,10,2,Inf
3,6,10,2,Inf
3.1,6,10,2,Inf
3.2,6,10,2,Inf
3.3,6,10,2,Inf
3.4,6,10,2,Inf
3.5,6,10,2,Inf
3.6,6,10,2,Inf
3.7,6,10,2,Inf
3.8,6,10,2,Inf
3.9,6,10,2,Inf
4,6,10,2,Inf
2,7,10,2,-181.72473464127
2.1,7,10,2,-307.537189958933
2.2,7,10,2,-390.95303688919
2.3,7,10,2,-433.798565748301
2.4,7,10,2,-417.74725878408
2.5,7,10,2,-916.21266771172
2.6,7,10,2,-911.741952719348
2.7,7,10,2,Inf
2.8,7,10,2,Inf
2.9,7,10,2,Inf
3,7,10,2,Inf
3.1,7,10,2,Inf
3.2,7,10,2,Inf
3.3,7,10,2,Inf
3.4,7,10,2,Inf
3.5,7,10,2,Inf
3.6,7,10,2,Inf
3.7,7,10,2,Inf
3.8,7,10,2,Inf
3.9,7,10,2,Inf
4,7,10,2,Inf
2,8,10,2,-178.59374120799
2.1,8,10,2,-301.982829743349
2.2,8,10,2,-388.929080855792
2.3,8,10,2,-432.564210556561
2.4,8,10,2,-432.60645404465
2.5,8,10,2,-912.715793709146
2.6,8,10,2,-906.379868486372
2.7,8,10,2,Inf
2.8,8,10,2,Inf
2.9,8,10,2,Inf
3,8,10,2,Inf
3.1,8,10,2,Inf
3.2,8,10,2,Inf
3.3,8,10,2,Inf
3.4,8,10,2,Inf
3.5,8,10,2,Inf
3.6,8,10,2,Inf
3.7,8,10,2,Inf
3.8,8,10,2,Inf
3.9,8,10,2,Inf
4,8,10,2,Inf
2,9,10,2,-174.329443396908
2.1,9,10,2,-300.760585368479
2.2,9,10,2,-378.880629952324
2.3,9,10,2,-431.429264604182
2.4,9,10,2,-431.525997939583
2.5,9,10,2,-905.970853930483
2.6,9,10,2,-900.780465928295
2.7,9,10,2,Inf
2.8,9,10,2,Inf
2.9,9,10,2,Inf
3,9,10,2,Inf
3.1,9,10,2,Inf
3.2,9,10,2,Inf
3.3,9,10,2,Inf
3.4,9,10,2,Inf
3.5,9,10,2,Inf
3.6,9,10,2,Inf
3.7,9,10,2,Inf
3.8,9,10,2,Inf
3.9,9,10,2,Inf
4,9,10,2,Inf
2,3,11,2,-110.699547743951
2.1,3,11,2,-214.774504891246
2.2,3,11,2,-306.98707634156
2.3,3,11,2,-394.664024641806
2.4,3,11,2,-505.632460716777
2.5,3,11,2,-575.410633855443
2.6,3,11,2,-915.75454718111
2.7,3,11,2,-1190.42193124271
2.8,3,11,2,-1193.29635763299
2.9,3,11,2,Inf
3,3,11,2,Inf
3.1,3,11,2,Inf
3.2,3,11,2,Inf
3.3,3,11,2,Inf
3.4,3,11,2,Inf
3.5,3,11,2,Inf
3.6,3,11,2,Inf
3.7,3,11,2,Inf
3.8,3,11,2,Inf
3.9,3,11,2,Inf
4,3,11,2,Inf
2,4,11,2,-110.737340733415
2.1,4,11,2,-213.228573647567
2.2,4,11,2,-311.146429364105
2.3,4,11,2,-393.554642992226
2.4,4,11,2,-501.499769548484
2.5,4,11,2,-572.908681580925
2.6,4,11,2,-910.878841358997
2.7,4,11,2,-1184.32723749573
2.8,4,11,2,-1186.89377342625
2.9,4,11,2,Inf
3,4,11,2,Inf
3.1,4,11,2,Inf
3.2,4,11,2,Inf
3.3,4,11,2,Inf
3.4,4,11,2,Inf
3.5,4,11,2,Inf
3.6,4,11,2,Inf
3.7,4,11,2,Inf
3.8,4,11,2,Inf
3.9,4,11,2,Inf
4,4,11,2,Inf
2,5,11,2,-112.834528010468
2.1,5,11,2,-211.685256474525
2.2,5,11,2,-309.340499864116
2.3,5,11,2,-389.83921721739
2.4,5,11,2,-498.114919491163
2.5,5,11,2,-570.409340654664
2.6,5,11,2,-906.420626698466
2.7,5,11,2,-1183.13901197623
2.8,5,11,2,-1181.15349268415
2.9,5,11,2,Inf
3,5,11,2,Inf
3.1,5,11,2,Inf
3.2,5,11,2,Inf
3.3,5,11,2,Inf
3.4,5,11,2,Inf
3.5,5,11,2,Inf
3.6,5,11,2,Inf
3.7,5,11,2,Inf
3.8,5,11,2,Inf
3.9,5,11,2,Inf
4,5,11,2,Inf
2,6,11,2,-111.56253783298
2.1,6,11,2,-210.144560232008
2.2,6,11,2,-307.537189958933
2.3,6,11,2,-379.664699031475
2.4,6,11,2,-499.098031792301
2.5,6,11,2,-567.912617914672
2.6,6,11,2,-915.824284471249
2.7,6,11,2,-1178.35298669416
2.8,6,11,2,-1175.82656730482
2.9,6,11,2,Inf
3,6,11,2,Inf
3.1,6,11,2,Inf
3.2,6,11,2,Inf
3.3,6,11,2,Inf
3.4,6,11,2,Inf
3.5,6,11,2,Inf
3.6,6,11,2,Inf
3.7,6,11,2,Inf
3.8,6,11,2,Inf
3.9,6,11,2,Inf
4,6,11,2,Inf
2,7,11,2,-108.921816800162
2.1,7,11,2,-212.261690674811
2.2,7,11,2,-302.599011578096
2.3,7,11,2,-388.929080855792
2.4,7,11,2,-496.786294369784
2.5,7,11,2,-559.28872084894
2.6,7,11,2,-897.697121699693
2.7,7,11,2,-1179.53298698781
2.8,7,11,2,-1187.67894149053
2.9,7,11,2,Inf
3,7,11,2,Inf
3.1,7,11,2,Inf
3.2,7,11,2,Inf
3.3,7,11,2,Inf
3.4,7,11,2,Inf
3.5,7,11,2,Inf
3.6,7,11,2,Inf
3.7,7,11,2,Inf
3.8,7,11,2,Inf
3.9,7,11,2,Inf
4,7,11,2,Inf
2,8,11,2,-98.5809195430935
2.1,8,11,2,-205.692431695552
2.2,8,11,2,-303.938456510168
2.3,8,11,2,-386.907757530021
2.4,8,11,2,-494.477189123717
2.5,8,11,2,-559.580038344089
2.6,8,11,2,-906.416584700641
2.7,8,11,2,-1172.79309825524
2.8,8,11,2,-1180.41871222421
2.9,8,11,2,Inf
3,8,11,2,Inf
3.1,8,11,2,Inf
3.2,8,11,2,Inf
3.3,8,11,2,Inf
3.4,8,11,2,Inf
3.5,8,11,2,Inf
3.6,8,11,2,Inf
3.7,8,11,2,Inf
3.8,8,11,2,Inf
3.9,8,11,2,Inf
4,8,11,2,Inf
2,9,11,2,-105.383205054751
2.1,9,11,2,-208.206109384256
2.2,9,11,2,-299.739998395104
2.3,9,11,2,-384.889073864402
2.4,9,11,2,-488.355036717357
2.5,9,11,2,-556.512956126056
2.6,9,11,2,-902.475172722566
2.7,9,11,2,-1166.94236989769
2.8,9,11,2,-1173.90236445857
2.9,9,11,2,Inf
3,9,11,2,Inf
3.1,9,11,2,Inf
3.2,9,11,2,Inf
3.3,9,11,2,Inf
3.4,9,11,2,Inf
3.5,9,11,2,Inf
3.6,9,11,2,Inf
3.7,9,11,2,Inf
3.8,9,11,2,Inf
3.9,9,11,2,Inf
4,9,11,2,Inf
2,10,11,2,-95.9861086345905
2.1,10,11,2,-204.76079053875
2.2,10,11,2,-293.595136681157
2.3,10,11,2,-382.873036848297
2.4,10,11,2,-482.477495860777
2.5,10,11,2,-545.768203886429
2.6,10,11,2,-890.01534633405
2.7,10,11,2,-1161.41589214856
2.8,10,11,2,-1167.89767257269
2.9,10,11,2,Inf
3,10,11,2,Inf
3.1,10,11,2,Inf
3.2,10,11,2,Inf
3.3,10,11,2,Inf
3.4,10,11,2,Inf
3.5,10,11,2,Inf
3.6,10,11,2,Inf
3.7,10,11,2,Inf
3.8,10,11,2,Inf
3.9,10,11,2,Inf
4,10,11,2,Inf
2,3,12,2,-89.4474716253199
2.1,3,12,2,-156.89121468519
2.2,3,12,2,-275.480048133453
2.3,3,12,2,-348.783172497627
2.4,3,12,2,-503.296983462442
2.5,3,12,2,-578.352307499064
2.6,3,12,2,-767.555544714667
2.7,3,12,2,-922.653074815293
2.8,3,12,2,Inf
2.9,3,12,2,Inf
3,3,12,2,Inf
3.1,3,12,2,Inf
3.2,3,12,2,Inf
3.3,3,12,2,Inf
3.4,3,12,2,Inf
3.5,3,12,2,Inf
3.6,3,12,2,Inf
3.7,3,12,2,Inf
3.8,3,12,2,Inf
3.9,3,12,2,Inf
4,3,12,2,Inf
2,4,12,2,-88.2958647815586
2.1,4,12,2,-158.810213246199
2.2,4,12,2,-273.769503883211
2.3,4,12,2,-345.157281252007
2.4,4,12,2,-499.171713612904
2.5,4,12,2,-572.514495832325
2.6,4,12,2,-764.545322883803
2.7,4,12,2,-919.237370741066
2.8,4,12,2,Inf
2.9,4,12,2,Inf
3,4,12,2,Inf
3.1,4,12,2,Inf
3.2,4,12,2,Inf
3.3,4,12,2,Inf
3.4,4,12,2,Inf
3.5,4,12,2,Inf
3.6,4,12,2,Inf
3.7,4,12,2,Inf
3.8,4,12,2,Inf
3.9,4,12,2,Inf
4,4,12,2,Inf
2,5,12,2,-87.1484646982549
2.1,5,12,2,-157.412822958387
2.2,5,12,2,-272.061579630843
2.3,5,12,2,-346.864831769696
2.4,5,12,2,-495.792403276137
2.5,5,12,2,-568.036905654355
2.6,5,12,2,-761.537718947423
2.7,5,12,2,-915.824284471249
2.8,5,12,2,Inf
2.9,5,12,2,Inf
3,5,12,2,Inf
3.1,5,12,2,Inf
3.2,5,12,2,Inf
3.3,5,12,2,Inf
3.4,5,12,2,Inf
3.5,5,12,2,Inf
3.6,5,12,2,Inf
3.7,5,12,2,Inf
3.8,5,12,2,Inf
3.9,5,12,2,Inf
4,5,12,2,Inf
2,6,12,2,-86.0053230023868
2.1,6,12,2,-156.01806161195
2.2,6,12,2,-270.356282264822
2.3,6,12,2,-339.49484397004
2.4,6,12,2,-496.786294369784
2.5,6,12,2,-564.235050297805
2.6,6,12,2,-758.532739777136
2.7,6,12,2,-912.413822876736
2.8,6,12,2,Inf
2.9,6,12,2,Inf
3,6,12,2,Inf
3.1,6,12,2,Inf
3.2,6,12,2,Inf
3.3,6,12,2,Inf
3.4,6,12,2,Inf
3.5,6,12,2,Inf
3.6,6,12,2,Inf
3.7,6,12,2,Inf
3.8,6,12,2,Inf
3.9,6,12,2,Inf
4,6,12,2,Inf
2,7,12,2,-68.0053203976056
2.1,7,12,2,-144.546812471298
2.2,7,12,2,-264.972076190853
2.3,7,12,2,-337.448967794708
2.4,7,12,2,-494.477189123717
2.5,7,12,2,-560.818477102717
2.6,7,12,2,-755.530392280719
2.7,7,12,2,-909.005992864589
2.8,7,12,2,Inf
2.9,7,12,2,Inf
3,7,12,2,Inf
3.1,7,12,2,Inf
3.2,7,12,2,Inf
3.3,7,12,2,Inf
3.4,7,12,2,Inf
3.5,7,12,2,Inf
3.6,7,12,2,Inf
3.7,7,12,2,Inf
3.8,7,12,2,Inf
3.9,7,12,2,Inf
4,7,12,2,Inf
2,8,12,2,-80.6557744701271
2.1,8,12,2,-147.117542832123
2.2,8,12,2,-266.953595927755
2.3,8,12,2,-330.379375042806
2.4,8,12,2,-488.534663286525
2.5,8,12,2,-557.642902015568
2.6,8,12,2,-752.53068340241
2.7,8,12,2,-905.600801378313
2.8,8,12,2,Inf
2.9,8,12,2,Inf
3,8,12,2,Inf
3.1,8,12,2,Inf
3.2,8,12,2,Inf
3.3,8,12,2,Inf
3.4,8,12,2,Inf
3.5,8,12,2,Inf
3.6,8,12,2,Inf
3.7,8,12,2,Inf
3.8,8,12,2,Inf
3.9,8,12,2,Inf
4,8,12,2,Inf
2,9,12,2,-78.8142343961959
2.1,9,12,2,-145.982901477896
2.2,9,12,2,-257.262567018453
2.3,9,12,2,-339.256208925841
2.4,9,12,2,-486.561134769071
2.5,9,12,2,-546.997508458004
2.6,9,12,2,-741.255172185066
2.7,9,12,2,-902.198255398157
2.8,9,12,2,Inf
2.9,9,12,2,Inf
3,9,12,2,Inf
3.1,9,12,2,Inf
3.2,9,12,2,Inf
3.3,9,12,2,Inf
3.4,9,12,2,Inf
3.5,9,12,2,Inf
3.6,9,12,2,Inf
3.7,9,12,2,Inf
3.8,9,12,2,Inf
3.9,9,12,2,Inf
4,9,12,2,Inf
2,10,12,2,-78.5620272631644
2.1,10,12,2,-147.318736159486
2.2,10,12,2,-263.561500712025
2.3,10,12,2,-337.360670714026
2.4,10,12,2,-484.618999769051
2.5,10,12,2,-544.467474454062
2.6,10,12,2,-738.736145403615
2.7,10,12,2,-898.798361941397
2.8,10,12,2,Inf
2.9,10,12,2,Inf
3,10,12,2,Inf
3.1,10,12,2,Inf
3.2,10,12,2,Inf
3.3,10,12,2,Inf
3.4,10,12,2,Inf
3.5,10,12,2,Inf
3.6,10,12,2,Inf
3.7,10,12,2,Inf
3.8,10,12,2,Inf
3.9,10,12,2,Inf
4,10,12,2,Inf
2,11,12,2,-76.7415511999139
2.1,11,12,2,-149.083933250732
2.2,11,12,2,-261.86944238728
2.3,11,12,2,-331.853498445789
2.4,11,12,2,-482.712217101698
2.5,11,12,2,-546.097839523848
2.6,11,12,2,-736.227499749981
2.7,11,12,2,-895.401128062637
2.8,11,12,2,Inf
2.9,11,12,2,Inf
3,11,12,2,Inf
3.1,11,12,2,Inf
3.2,11,12,2,Inf
3.3,11,12,2,Inf
3.4,11,12,2,Inf
3.5,11,12,2,Inf
3.6,11,12,2,Inf
3.7,11,12,2,Inf
3.8,11,12,2,Inf
3.9,11,12,2,Inf
4,11,12,2,Inf
2,3,13,2,-84.8399261965694
2.1,3,13,2,-155.347690563201
2.2,3,13,2,-273.769503883211
2.3,3,13,2,-392.979618714234
2.4,3,13,2,-436.213697533935
2.5,3,13,2,-638.304695702294
2.6,3,13,2,-761.338818598484
2.7,3,13,2,-919.237370741066
2.8,3,13,2,-919.237370741066
2.9,3,13,2,-1184.40196593564
3,3,13,2,Inf
3.1,3,13,2,Inf
3.2,3,13,2,Inf
3.3,3,13,2,Inf
3.4,3,13,2,Inf
3.5,3,13,2,Inf
3.6,3,13,2,Inf
3.7,3,13,2,Inf
3.8,3,13,2,Inf
3.9,3,13,2,Inf
4,3,13,2,Inf
2,4,13,2,-87.1484646982548
2.1,4,13,2,-154.015087143087
2.2,4,13,2,-272.061579630843
2.3,4,13,2,-390.95303688919
2.4,4,13,2,-437.35614259154
2.5,4,13,2,-643.92680919648
2.6,4,13,2,-750.151436849289
2.7,4,13,2,-915.824284471249
2.8,4,13,2,-915.824284471249
2.9,4,13,2,-1180.29572220292
3,4,13,2,Inf
3.1,4,13,2,Inf
3.2,4,13,2,Inf
3.3,4,13,2,Inf
3.4,4,13,2,Inf
3.5,4,13,2,Inf
3.6,4,13,2,Inf
3.7,4,13,2,Inf
3.8,4,13,2,Inf
3.9,4,13,2,Inf
4,4,13,2,Inf
2,5,13,2,-73.4426165100634
2.1,5,13,2,-152.68659532177
2.2,5,13,2,-270.356282264822
2.3,5,13,2,-385.22365522401
2.4,5,13,2,-438.918045530014
2.5,5,13,2,-639.55881212639
2.6,5,13,2,-745.666774322654
2.7,5,13,2,-912.413822876736
2.8,5,13,2,-912.413822876736
2.9,5,13,2,-1176.19210309144
3,5,13,2,Inf
3.1,5,13,2,Inf
3.2,5,13,2,Inf
3.3,5,13,2,Inf
3.4,5,13,2,Inf
3.5,5,13,2,Inf
3.6,5,13,2,Inf
3.7,5,13,2,Inf
3.8,5,13,2,Inf
3.9,5,13,2,Inf
4,5,13,2,Inf
2,6,13,2,-73.7197145410021
2.1,6,13,2,-151.362264210538
2.2,6,13,2,-264.829417964102
2.3,6,13,2,-378.99304616789
2.4,6,13,2,-436.763137189321
2.5,6,13,2,-639.638804414374
2.6,6,13,2,-755.530392280719
2.7,6,13,2,-909.005992864589
2.8,6,13,2,-909.005992864589
2.9,6,13,2,-1172.09111550785
3,6,13,2,Inf
3.1,6,13,2,Inf
3.2,6,13,2,Inf
3.3,6,13,2,Inf
3.4,6,13,2,Inf
3.5,6,13,2,Inf
3.6,6,13,2,Inf
3.7,6,13,2,Inf
3.8,6,13,2,Inf
3.9,6,13,2,Inf
4,6,13,2,Inf
2,7,13,2,-81.8694558571008
2.1,7,13,2,-142.895903027576
2.2,7,13,2,-263.724795443163
2.3,7,13,2,-375.51838255261
2.4,7,13,2,-421.845250472421
2.5,7,13,2,-634.945713581668
2.6,7,13,2,-752.53068340241
2.7,7,13,2,-905.600801378313
2.8,7,13,2,-905.600801378313
2.9,7,13,2,-1167.99276639521
3,7,13,2,Inf
3.1,7,13,2,Inf
3.2,7,13,2,Inf
3.3,7,13,2,Inf
3.4,7,13,2,Inf
3.5,7,13,2,Inf
3.6,7,13,2,Inf
3.7,7,13,2,Inf
3.8,7,13,2,Inf
3.9,7,13,2,Inf
4,7,13,2,Inf
2,8,13,2,-75.3377077660746
2.1,8,13,2,-135.294786842774
2.2,8,13,2,-262.696253917138
2.3,8,13,2,-372.791032823574
2.4,8,13,2,-419.048729517466
2.5,8,13,2,-631.105453365102
2.6,8,13,2,-749.533620123189
2.7,8,13,2,-902.198255398157
2.8,8,13,2,-902.198255398157
2.9,8,13,2,-1163.89706273335
3,8,13,2,Inf
3.1,8,13,2,Inf
3.2,8,13,2,Inf
3.3,8,13,2,Inf
3.4,8,13,2,Inf
3.5,8,13,2,Inf
3.6,8,13,2,Inf
3.7,8,13,2,Inf
3.8,8,13,2,Inf
3.9,8,13,2,Inf
4,8,13,2,Inf
2,9,13,2,-82.5301375350876
2.1,9,13,2,-147.41475153687
2.2,9,13,2,-255.934895591407
2.3,9,13,2,-370.429916619788
2.4,9,13,2,-416.637398208403
2.5,9,13,2,-631.671753547763
2.6,9,13,2,-746.539209461076
2.7,9,13,2,-898.798361941397
2.8,9,13,2,-898.798361941397
2.9,9,13,2,-1159.80401153909
3,9,13,2,Inf
3.1,9,13,2,Inf
3.2,9,13,2,Inf
3.3,9,13,2,Inf
3.4,9,13,2,Inf
3.5,9,13,2,Inf
3.6,9,13,2,Inf
3.7,9,13,2,Inf
3.8,9,13,2,Inf
3.9,9,13,2,Inf
4,9,13,2,Inf
2,10,13,2,-76.7090094913543
2.1,10,13,2,-146.107588666231
2.2,10,13,2,-261.86944238728
2.3,10,13,2,-363.871934531755
2.4,10,13,2,-414.221572587116
2.5,10,13,2,-628.959909093466
2.6,10,13,2,-743.547458471425
2.7,10,13,2,-895.401128062637
2.8,10,13,2,-895.401128062637
2.9,10,13,2,-1155.71361986659
3,10,13,2,Inf
3.1,10,13,2,Inf
3.2,10,13,2,Inf
3.3,10,13,2,Inf
3.4,10,13,2,Inf
3.5,10,13,2,Inf
3.6,10,13,2,Inf
3.7,10,13,2,Inf
3.8,10,13,2,Inf
3.9,10,13,2,Inf
4,10,13,2,Inf
2,11,13,2,-76.2847947539898
2.1,11,13,2,-144.804858515217
2.2,11,13,2,-260.180053053303
2.3,11,13,2,-373.491418381166
2.4,11,13,2,-415.911008540781
2.5,11,13,2,-630.253909391438
2.6,11,13,2,-740.558374247223
2.7,11,13,2,-883.504775737588
2.8,11,13,2,-874.991154875149
2.9,11,13,2,-1151.62589480763
3,11,13,2,Inf
3.1,11,13,2,Inf
3.2,11,13,2,Inf
3.3,11,13,2,Inf
3.4,11,13,2,Inf
3.5,11,13,2,Inf
3.6,11,13,2,Inf
3.7,11,13,2,Inf
3.8,11,13,2,Inf
3.9,11,13,2,Inf
4,11,13,2,Inf
2,12,13,2,-75.87873837157
2.1,12,13,2,-139.726422149298
2.2,12,13,2,-258.493339859196
2.3,12,13,2,-363.691797612482
2.4,12,13,2,-413.935126654771
2.5,12,13,2,-623.983498763266
2.6,12,13,2,-737.571963919392
2.7,12,13,2,-879.890155417689
2.8,12,13,2,-871.993885123177
2.9,12,13,2,-1147.54084349191
3,12,13,2,Inf
3.1,12,13,2,Inf
3.2,12,13,2,Inf
3.3,12,13,2,Inf
3.4,12,13,2,Inf
3.5,12,13,2,Inf
3.6,12,13,2,Inf
3.7,12,13,2,Inf
3.8,12,13,2,Inf
3.9,12,13,2,Inf
4,12,13,2,Inf
2,3,14,2,-118.278522951076
2.1,3,14,2,-133.736746876498
2.2,3,14,2,-210.144560232008
2.3,3,14,2,-346.864831769696
2.4,3,14,2,-567.912617914672
2.5,3,14,2,-652.364708443747
2.6,3,14,2,-747.725303112551
2.7,3,14,2,-915.824284471249
2.8,3,14,2,-1180.29572220292
2.9,3,14,2,-1180.29572220292
3,3,14,2,Inf
3.1,3,14,2,Inf
3.2,3,14,2,Inf
3.3,3,14,2,Inf
3.4,3,14,2,Inf
3.5,3,14,2,Inf
3.6,3,14,2,Inf
3.7,3,14,2,Inf
3.8,3,14,2,Inf
3.9,3,14,2,Inf
4,3,14,2,Inf
2,4,14,2,-124.907409379695
2.1,4,14,2,-132.406639134922
2.2,4,14,2,-208.606491816052
2.3,4,14,2,-341.482543501245
2.4,4,14,2,-551.607080030275
2.5,4,14,2,-643.216734623574
2.6,4,14,2,-753.543701014131
2.7,4,14,2,-905.151861126916
2.8,4,14,2,-1176.19210309144
2.9,4,14,2,-1176.19210309144
3,4,14,2,Inf
3.1,4,14,2,Inf
3.2,4,14,2,Inf
3.3,4,14,2,Inf
3.4,4,14,2,Inf
3.5,4,14,2,Inf
3.6,4,14,2,Inf
3.7,4,14,2,Inf
3.8,4,14,2,Inf
3.9,4,14,2,Inf
4,4,14,2,Inf
2,5,14,2,-127.171271888611
2.1,5,14,2,-119.950552363608
2.2,5,14,2,-207.071058159124
2.3,5,14,2,-343.055240351164
2.4,5,14,2,-562.92705452539
2.5,5,14,2,-637.1076391055
2.6,5,14,2,-750.463720172526
2.7,5,14,2,-899.719071079166
2.8,5,14,2,-1172.09111550785
2.9,5,14,2,-1172.09111550785
3,5,14,2,Inf
3.1,5,14,2,Inf
3.2,5,14,2,Inf
3.3,5,14,2,Inf
3.4,5,14,2,Inf
3.5,5,14,2,Inf
3.6,5,14,2,Inf
3.7,5,14,2,Inf
3.8,5,14,2,Inf
3.9,5,14,2,Inf
4,5,14,2,Inf
2,6,14,2,-114.266652509811
2.1,6,14,2,-120.116677186244
2.2,6,14,2,-201.908529364002
2.3,6,14,2,-341.154401147947
2.4,6,14,2,-560.438227732822
2.5,6,14,2,-632.013882940049
2.6,6,14,2,-745.429647936228
2.7,6,14,2,-894.887737405519
2.8,6,14,2,-1167.99276639521
2.9,6,14,2,-1167.99276639521
3,6,14,2,Inf
3.1,6,14,2,Inf
3.2,6,14,2,Inf
3.3,6,14,2,Inf
3.4,6,14,2,Inf
3.5,6,14,2,Inf
3.6,6,14,2,Inf
3.7,6,14,2,Inf
3.8,6,14,2,Inf
3.9,6,14,2,Inf
4,6,14,2,Inf
2,7,14,2,-119.997610012419
2.1,7,14,2,-115.11295676286
2.2,7,14,2,-200.998076942299
2.3,7,14,2,-339.256208925841
2.4,7,14,2,-556.33942776978
2.5,7,14,2,-634.93846104306
2.6,7,14,2,-745.299942140492
2.7,7,14,2,-890.362119283404
2.8,7,14,2,-1163.89706273335
2.9,7,14,2,-1163.89706273335
3,7,14,2,Inf
3.1,7,14,2,Inf
3.2,7,14,2,Inf
3.3,7,14,2,Inf
3.4,7,14,2,Inf
