"threshold_sd","threshold_days","moving_average_days","majorLossThresh","aic"
4,4,22,3,Inf
2,5,22,3,-137.869730673118
2.1,5,22,3,-242.800823408343
2.2,5,22,3,-274.833938433195
2.3,5,22,3,-310.023389351697
2.4,5,22,3,-310.023389351697
2.5,5,22,3,-349.269969395168
2.6,5,22,3,-442.491210726308
2.7,5,22,3,-572.124487488329
2.8,5,22,3,-573.995145484347
2.9,5,22,3,-663.327561241632
3,5,22,3,-761.200228919881
3.1,5,22,3,-763.203145118173
3.2,5,22,3,-921.672612859923
3.3,5,22,3,Inf
3.4,5,22,3,Inf
3.5,5,22,3,Inf
3.6,5,22,3,Inf
3.7,5,22,3,Inf
3.8,5,22,3,Inf
3.9,5,22,3,Inf
4,5,22,3,Inf
2,6,22,3,-137.411749571925
2.1,6,22,3,-241.665881847655
2.2,6,22,3,-273.141498765495
2.3,6,22,3,-308.783146858942
2.4,6,22,3,-308.783146858942
2.5,6,22,3,-350.6578242013
2.6,6,22,3,-442.137635204206
2.7,6,22,3,-566.699205991259
2.8,6,22,3,-568.656535321695
2.9,6,22,3,-656.690793420749
3,6,22,3,-757.41233185595
3.1,6,22,3,-758.25308903031
3.2,6,22,3,-915.34620692694
3.3,6,22,3,Inf
3.4,6,22,3,Inf
3.5,6,22,3,Inf
3.6,6,22,3,Inf
3.7,6,22,3,Inf
3.8,6,22,3,Inf
3.9,6,22,3,Inf
4,6,22,3,Inf
2,7,22,3,-134.982431708897
2.1,7,22,3,-239.572367140095
2.2,7,22,3,-271.431289103264
2.3,7,22,3,-306.429965006071
2.4,7,22,3,-306.429965006071
2.5,7,22,3,-347.231297379298
2.6,7,22,3,-440.284939095511
2.7,7,22,3,-569.27770488465
2.8,7,22,3,-570.409141993646
2.9,7,22,3,-659.802567444615
3,7,22,3,-762.280688222413
3.1,7,22,3,-764.900467817169
3.2,7,22,3,-910.024931393455
3.3,7,22,3,Inf
3.4,7,22,3,Inf
3.5,7,22,3,Inf
3.6,7,22,3,Inf
3.7,7,22,3,Inf
3.8,7,22,3,Inf
3.9,7,22,3,Inf
4,7,22,3,Inf
2,8,22,3,-133.660278723583
2.1,8,22,3,-237.962108028801
2.2,8,22,3,-269.733932762176
2.3,8,22,3,-304.637220524149
2.4,8,22,3,-304.637220524149
2.5,8,22,3,-344.224388300647
2.6,8,22,3,-436.570600939637
2.7,8,22,3,-563.936443115165
2.8,8,22,3,-564.974299745256
2.9,8,22,3,-653.949656635281
3,8,22,3,-757.880177083036
3.1,8,22,3,-760.25003988799
3.2,8,22,3,-905.752883592385
3.3,8,22,3,Inf
3.4,8,22,3,Inf
3.5,8,22,3,Inf
3.6,8,22,3,Inf
3.7,8,22,3,Inf
3.8,8,22,3,Inf
3.9,8,22,3,Inf
4,8,22,3,Inf
2,9,22,3,-132.378839907583
2.1,9,22,3,-236.354504307584
2.2,9,22,3,-268.08694347971
2.3,9,22,3,-302.73938916686
2.4,9,22,3,-302.847130534612
2.5,9,22,3,-342.273673367159
2.6,9,22,3,-434.848785802781
2.7,9,22,3,-560.074378229514
2.8,9,22,3,-561.148356971716
2.9,9,22,3,-648.914572443953
3,9,22,3,-753.762570290308
3.1,9,22,3,-755.92335723045
3.2,9,22,3,-901.68037564101
3.3,9,22,3,Inf
3.4,9,22,3,Inf
3.5,9,22,3,Inf
3.6,9,22,3,Inf
3.7,9,22,3,Inf
3.8,9,22,3,Inf
3.9,9,22,3,Inf
4,9,22,3,Inf
2,10,22,3,-131.356346411268
2.1,10,22,3,-234.749563054484
2.2,10,22,3,-266.347191911137
2.3,10,22,3,-301.059702108102
2.4,10,22,3,-301.059702108102
2.5,10,22,3,-339.543903047709
2.6,10,22,3,-432.41786134088
2.7,10,22,3,-556.910861389256
2.8,10,22,3,-557.848038620096
2.9,10,22,3,-644.452141217408
3,10,22,3,-749.851955252421
3.1,10,22,3,-751.835443492094
3.2,10,22,3,-897.747425535611
3.3,10,22,3,Inf
3.4,10,22,3,Inf
3.5,10,22,3,Inf
3.6,10,22,3,Inf
3.7,10,22,3,Inf
3.8,10,22,3,Inf
3.9,10,22,3,Inf
4,10,22,3,Inf
2,11,22,3,-129.709794597435
2.1,11,22,3,-233.147291385424
2.2,11,22,3,-264.65782158733
2.3,11,22,3,-299.274942353061
2.4,11,22,3,-299.274942353061
2.5,11,22,3,-337.653711465377
2.6,11,22,3,-430.004109835377
2.7,11,22,3,-553.862489201062
2.8,11,22,3,-554.698048598731
2.9,11,22,3,-640.688186082456
3,11,22,3,-746.097597573394
3.1,11,22,3,-747.928897384038
3.2,11,22,3,-893.916551848904
3.3,11,22,3,Inf
3.4,11,22,3,Inf
3.5,11,22,3,Inf
3.6,11,22,3,Inf
3.7,11,22,3,Inf
3.8,11,22,3,Inf
3.9,11,22,3,Inf
4,11,22,3,Inf
2,12,22,3,-129.121456306654
2.1,12,22,3,-232.019067351794
2.2,12,22,3,-262.971127518796
2.3,12,22,3,-297.347747819194
2.4,12,22,3,-297.492858416032
2.5,12,22,3,-335.766195308686
2.6,12,22,3,-427.606463655034
2.7,12,22,3,-550.93407800867
2.8,12,22,3,-551.702934835501
2.9,12,22,3,-637.308424415782
3,12,22,3,-742.464304372581
3.1,12,22,3,-744.163548035228
3.2,12,22,3,-890.162839127591
3.3,12,22,3,Inf
3.4,12,22,3,Inf
3.5,12,22,3,Inf
3.6,12,22,3,Inf
3.7,12,22,3,Inf
3.8,12,22,3,Inf
3.9,12,22,3,Inf
4,12,22,3,Inf
2,13,22,3,-128.487342305745
2.1,13,22,3,-231.549193423826
2.2,13,22,3,-261.361931486144
2.3,13,22,3,-296.124838012955
2.4,13,22,3,-295.638768949901
2.5,13,22,3,-334.055425912532
2.6,13,22,3,-425.417193738966
2.7,13,22,3,-547.890984974685
2.8,13,22,3,-549.010169469162
2.9,13,22,3,-634.23571975678
3,13,22,3,-739.027344763248
3.1,13,22,3,-740.662916591666
3.2,13,22,3,-886.469081429467
3.3,13,22,3,Inf
3.4,13,22,3,Inf
3.5,13,22,3,Inf
3.6,13,22,3,Inf
3.7,13,22,3,Inf
3.8,13,22,3,Inf
3.9,13,22,3,Inf
4,13,22,3,Inf
2,14,22,3,-126.658016258906
2.1,14,22,3,-229.019407453163
2.2,14,22,3,-259.605796940646
2.3,14,22,3,-294.004552089819
2.4,14,22,3,-293.93674677456
2.5,14,22,3,-331.999218037751
2.6,14,22,3,-423.662336996381
2.7,14,22,3,-544.512741289917
2.8,14,22,3,-546.025914226335
2.9,14,22,3,-631.21550787439
3,14,22,3,-735.643323568598
3.1,14,22,3,-737.217746406273
3.2,14,22,3,-882.906379890074
3.3,14,22,3,Inf
3.4,14,22,3,Inf
3.5,14,22,3,Inf
3.6,14,22,3,Inf
3.7,14,22,3,Inf
3.8,14,22,3,Inf
3.9,14,22,3,Inf
4,14,22,3,Inf
2,3,23,3,-163.908902829163
2.1,3,23,3,-246.039817234218
2.2,3,23,3,-313.627347750986
2.3,3,23,3,-313.627347750986
2.4,3,23,3,-396.819922073005
2.5,3,23,3,-446.808886747227
2.6,3,23,3,-504.677135586997
2.7,3,23,3,-575.05834653135
2.8,3,23,3,-658.526558142795
2.9,3,23,3,-658.340143271985
3,3,23,3,-659.441596939698
3.1,3,23,3,-769.536528966787
3.2,3,23,3,-934.642157159748
3.3,3,23,3,-1184.08294430865
3.4,3,23,3,Inf
3.5,3,23,3,Inf
3.6,3,23,3,Inf
3.7,3,23,3,Inf
3.8,3,23,3,Inf
3.9,3,23,3,Inf
4,3,23,3,Inf
2,4,23,3,-162.511534898723
2.1,4,23,3,-244.419006595917
2.2,4,23,3,-312.349450936971
2.3,4,23,3,-311.824055260421
2.4,4,23,3,-394.793356280274
2.5,4,23,3,-444.648735939575
2.6,4,23,3,-503.892614286315
2.7,4,23,3,-576.334788767967
2.8,4,23,3,-666.796031883003
2.9,4,23,3,-669.977920211264
3,4,23,3,-671.386424588049
3.1,4,23,3,-770.29623533508
3.2,4,23,3,-926.26436972472
3.3,4,23,3,-1179.9767142581
3.4,4,23,3,Inf
3.5,4,23,3,Inf
3.6,4,23,3,Inf
3.7,4,23,3,Inf
3.8,4,23,3,Inf
3.9,4,23,3,Inf
4,4,23,3,Inf
2,5,23,3,-161.13496403713
2.1,5,23,3,-242.800823408343
2.2,5,23,3,-311.535083020787
2.3,5,23,3,-310.721430068469
2.4,5,23,3,-393.744314312165
2.5,5,23,3,-442.328597266262
2.6,5,23,3,-500.228957829658
2.7,5,23,3,-570.720040835408
2.8,5,23,3,-660.084934815822
2.9,5,23,3,-662.461895600656
3,5,23,3,-663.571385439923
3.1,5,23,3,-764.856126014929
3.2,5,23,3,-919.8358887872
3.3,5,23,3,-1175.87310890065
3.4,5,23,3,Inf
3.5,5,23,3,Inf
3.6,5,23,3,Inf
3.7,5,23,3,Inf
3.8,5,23,3,Inf
3.9,5,23,3,Inf
4,5,23,3,Inf
2,6,23,3,-161.760287647426
2.1,6,23,3,-241.658455321029
2.2,6,23,3,-310.643268252006
2.3,6,23,3,-309.725226714182
2.4,6,23,3,-393.443261883547
2.5,6,23,3,-444.505993389104
2.6,6,23,3,-501.121673102861
2.7,6,23,3,-571.319019446894
2.8,6,23,3,-653.506567821394
2.9,6,23,3,-655.736941626861
3,6,23,3,-656.845595345543
3.1,6,23,3,-760.143919186306
3.2,6,23,3,-914.397827535717
3.3,6,23,3,-1171.77213514351
3.4,6,23,3,Inf
3.5,6,23,3,Inf
3.6,6,23,3,Inf
3.7,6,23,3,Inf
3.8,6,23,3,Inf
3.9,6,23,3,Inf
4,6,23,3,Inf
2,7,23,3,-160.452248793811
2.1,7,23,3,-239.970491687374
2.2,7,23,3,-306.429965006071
2.3,7,23,3,-306.429965006071
2.4,7,23,3,-390.19812254037
2.5,7,23,3,-441.014578624485
2.6,7,23,3,-497.461359021902
2.7,7,23,3,-568.959691510353
2.8,7,23,3,-655.213703844913
2.9,7,23,3,-657.642045119717
3,7,23,3,-659.895995048531
3.1,7,23,3,-756.347946694692
3.2,7,23,3,-909.533047646799
3.3,7,23,3,-1167.67379993033
3.4,7,23,3,Inf
3.5,7,23,3,Inf
3.6,7,23,3,Inf
3.7,7,23,3,Inf
3.8,7,23,3,Inf
3.9,7,23,3,Inf
4,7,23,3,Inf
2,8,23,3,-157.828873367129
2.1,8,23,3,-237.962108028801
2.2,8,23,3,-304.637220524149
2.3,8,23,3,-304.637220524149
2.4,8,23,3,-387.314828854101
2.5,8,23,3,-437.824620606935
2.6,8,23,3,-494.164755693256
2.7,8,23,3,-563.919547478772
2.8,8,23,3,-649.832163118651
2.9,8,23,3,-651.966398045561
3,8,23,3,-654.012338818212
3.1,8,23,3,-752.975081958464
3.2,8,23,3,-905.030572170546
3.3,8,23,3,-1163.57811024149
3.4,8,23,3,Inf
3.5,8,23,3,Inf
3.6,8,23,3,Inf
3.7,8,23,3,Inf
3.8,8,23,3,Inf
3.9,8,23,3,Inf
4,8,23,3,Inf
2,9,23,3,-155.703953642072
2.1,9,23,3,-236.354504307584
2.2,9,23,3,-302.847130534612
2.3,9,23,3,-302.847130534612
2.4,9,23,3,-386.095529444459
2.5,9,23,3,-434.924964456374
2.6,9,23,3,-491.492994804795
2.7,9,23,3,-559.85309342901
2.8,9,23,3,-645.196277216531
2.9,9,23,3,-647.101290634954
3,9,23,3,-648.959062233555
3.1,9,23,3,-749.670035851423
3.2,9,23,3,-900.772132449906
3.3,9,23,3,-1159.48507309441
3.4,9,23,3,Inf
3.5,9,23,3,Inf
3.6,9,23,3,Inf
3.7,9,23,3,Inf
3.8,9,23,3,Inf
3.9,9,23,3,Inf
4,9,23,3,Inf
2,10,23,3,-154.941992813907
2.1,10,23,3,-234.749563054484
2.2,10,23,3,-302.442242281395
2.3,10,23,3,-302.442242281395
2.4,10,23,3,-382.689348423901
2.5,10,23,3,-432.41786134088
2.6,10,23,3,-488.942564158907
2.7,10,23,3,-556.184385541596
2.8,10,23,3,-641.059342168566
2.9,10,23,3,-642.774012230161
3,10,23,3,-644.492192078194
3.1,10,23,3,-746.41989551332
3.2,10,23,3,-896.815246920535
3.3,10,23,3,-1155.39469554385
3.4,10,23,3,Inf
3.5,10,23,3,Inf
3.6,10,23,3,Inf
3.7,10,23,3,Inf
3.8,10,23,3,Inf
3.9,10,23,3,Inf
4,10,23,3,Inf
2,11,23,3,-154.483745056242
2.1,11,23,3,-233.147291385424
2.2,11,23,3,-299.680307046633
2.3,11,23,3,-299.727447795055
2.4,11,23,3,-381.435847598278
2.5,11,23,3,-430.004109835377
2.6,11,23,3,-486.407715017469
2.7,11,23,3,-553.409589507464
2.8,11,23,3,-637.718775357992
2.9,11,23,3,-639.234836919971
3,11,23,3,-640.688186082456
3.1,11,23,3,-743.215360088241
3.2,11,23,3,-893.076202032629
3.3,11,23,3,-1151.30698468219
3.4,11,23,3,Inf
3.5,11,23,3,Inf
3.6,11,23,3,Inf
3.7,11,23,3,Inf
3.8,11,23,3,Inf
3.9,11,23,3,Inf
4,11,23,3,Inf
2,12,23,3,-153.584286261955
2.1,12,23,3,-232.02172547523
2.2,12,23,3,-297.594853138087
2.3,12,23,3,-296.716128010915
2.4,12,23,3,-379.28646939225
2.5,12,23,3,-427.606463655034
2.6,12,23,3,-483.943103937181
2.7,12,23,3,-550.93407800867
2.8,12,23,3,-634.808484590072
2.9,12,23,3,-635.878293891502
3,12,23,3,-637.308424415782
3.1,12,23,3,-740.049535055424
3.2,12,23,3,-889.682087582168
3.3,12,23,3,-1147.22194763972
3.4,12,23,3,Inf
3.5,12,23,3,Inf
3.6,12,23,3,Inf
3.7,12,23,3,Inf
3.8,12,23,3,Inf
3.9,12,23,3,Inf
4,12,23,3,Inf
2,13,23,3,-153.409052502829
2.1,13,23,3,-230.966565370155
2.2,13,23,3,-296.212838318495
2.3,13,23,3,-297.572528504521
2.4,13,23,3,-377.971929647739
2.5,13,23,3,-425.326367893681
2.6,13,23,3,-481.6526362968
2.7,13,23,3,-548.461247973159
2.8,13,23,3,-631.938265807667
2.9,13,23,3,-632.755450990981
3,13,23,3,-634.23571975678
3.1,13,23,3,-737.12580722527
3.2,13,23,3,-886.292889609208
3.3,13,23,3,-1143.13959158498
3.4,13,23,3,Inf
3.5,13,23,3,Inf
3.6,13,23,3,Inf
3.7,13,23,3,Inf
3.8,13,23,3,Inf
3.9,13,23,3,Inf
4,13,23,3,Inf
2,14,23,3,-151.191906917553
2.1,14,23,3,-228.652237216971
2.2,14,23,3,-294.479401744698
2.3,14,23,3,-293.892646709423
2.4,14,23,3,-375.301307935472
2.5,14,23,3,-423.192788624098
2.6,14,23,3,-479.364857554137
2.7,14,23,3,-545.991106611892
2.8,14,23,3,-628.961885027839
2.9,14,23,3,-629.68219310724
3,14,23,3,-631.21550787439
3.1,14,23,3,-734.214208538101
3.2,14,23,3,-882.906379890074
3.3,14,23,3,-1139.05992372505
3.4,14,23,3,Inf
3.5,14,23,3,Inf
3.6,14,23,3,Inf
3.7,14,23,3,Inf
3.8,14,23,3,Inf
3.9,14,23,3,Inf
4,14,23,3,Inf
2,3,24,3,-248.340282745485
2.1,3,24,3,-313.627347750986
2.2,3,24,3,-352.84956076068
2.3,3,24,3,-352.84956076068
2.4,3,24,3,-396.819922073005
2.5,3,24,3,-446.808886747227
2.6,3,24,3,-504.677135586997
2.7,3,24,3,-504.677135586997
2.8,3,24,3,-658.999509562936
2.9,3,24,3,-659.005789829188
3,3,24,3,-659.005789829188
3.1,3,24,3,-771.579257542621
3.2,3,24,3,-771.579257542621
3.3,3,24,3,-933.09622339442
3.4,3,24,3,-1184.08294430865
3.5,3,24,3,Inf
3.6,3,24,3,Inf
3.7,3,24,3,Inf
3.8,3,24,3,Inf
3.9,3,24,3,Inf
4,3,24,3,Inf
2,4,24,3,-244.545133128297
2.1,4,24,3,-311.824055260421
2.2,4,24,3,-351.057870126463
2.3,4,24,3,-350.940839101417
2.4,4,24,3,-394.793356280274
2.5,4,24,3,-444.648735939575
2.6,4,24,3,-504.449114028716
2.7,4,24,3,-504.537306445917
2.8,4,24,3,-660.667949421115
2.9,4,24,3,-663.881837775325
3,4,24,3,-664.504427743601
3.1,4,24,3,-768.406223459543
3.2,4,24,3,-771.796778815587
3.3,4,24,3,-925.521713024875
3.4,4,24,3,-1179.9767142581
3.5,4,24,3,Inf
3.6,4,24,3,Inf
3.7,4,24,3,Inf
3.8,4,24,3,Inf
3.9,4,24,3,Inf
4,4,24,3,Inf
2,5,24,3,-243.287557840979
2.1,5,24,3,-310.023389351697
2.2,5,24,3,-349.786164197019
2.3,5,24,3,-349.085491436108
2.4,5,24,3,-393.77129314488
2.5,5,24,3,-442.635325256094
2.6,5,24,3,-500.757773383562
2.7,5,24,3,-500.757773383562
2.8,5,24,3,-655.781501814754
2.9,5,24,3,-658.230737383602
3,5,24,3,-658.230737383602
3.1,5,24,3,-762.650228496733
3.2,5,24,3,-765.638484832452
3.3,5,24,3,-919.638325676128
3.4,5,24,3,-1175.87310890065
3.5,5,24,3,Inf
3.6,5,24,3,Inf
3.7,5,24,3,Inf
3.8,5,24,3,Inf
3.9,5,24,3,Inf
4,5,24,3,Inf
2,6,24,3,-243.676409295843
2.1,6,24,3,-308.225356947234
2.2,6,24,3,-351.201768918656
2.3,6,24,3,-350.056031741044
2.4,6,24,3,-394.555879525539
2.5,6,24,3,-445.515235776408
2.6,6,24,3,-502.174230094898
2.7,6,24,3,-502.174230094898
2.8,6,24,3,-659.866744679989
2.9,6,24,3,-653.652036331598
3,6,24,3,-653.652036331598
3.1,6,24,3,-758.056499725013
3.2,6,24,3,-760.837928847262
3.3,6,24,3,-914.592826995035
3.4,6,24,3,-1171.77213514351
3.5,6,24,3,Inf
3.6,6,24,3,Inf
3.7,6,24,3,Inf
3.8,6,24,3,Inf
3.9,6,24,3,Inf
4,6,24,3,Inf
2,7,24,3,-240.545265617649
2.1,7,24,3,-306.429965006071
2.2,7,24,3,-346.142360656339
2.3,7,24,3,-346.23718019099
2.4,7,24,3,-390.8246619082
2.5,7,24,3,-441.758306009877
2.6,7,24,3,-498.344684411356
2.7,7,24,3,-498.952593369301
2.8,7,24,3,-656.280267069299
2.9,7,24,3,-652.734858093534
3,7,24,3,-655.636170334655
3.1,7,24,3,-764.216278105118
3.2,7,24,3,-756.869853392468
3.3,7,24,3,-910.024054107586
3.4,7,24,3,-1167.67379993033
3.5,7,24,3,Inf
3.6,7,24,3,Inf
3.7,7,24,3,Inf
3.8,7,24,3,Inf
3.9,7,24,3,Inf
4,7,24,3,Inf
2,8,24,3,-238.120099038427
2.1,8,24,3,-304.637220524149
2.2,8,24,3,-343.414283805552
2.3,8,24,3,-343.485447736288
2.4,8,24,3,-387.796093841681
2.5,8,24,3,-438.403844783765
2.6,8,24,3,-494.918915578539
2.7,8,24,3,-494.628539021709
2.8,8,24,3,-650.579764736611
2.9,8,24,3,-648.027739032122
3,8,24,3,-650.764044685273
3.1,8,24,3,-759.268150504187
3.2,8,24,3,-753.088655575143
3.3,8,24,3,-905.752883592385
3.4,8,24,3,-1163.57811024149
3.5,8,24,3,Inf
3.6,8,24,3,Inf
3.7,8,24,3,Inf
3.8,8,24,3,Inf
3.9,8,24,3,Inf
4,8,24,3,Inf
2,9,24,3,-237.201360264958
2.1,9,24,3,-302.860156499357
2.2,9,24,3,-341.43676291235
2.3,9,24,3,-341.43676291235
2.4,9,24,3,-386.273570288271
2.5,9,24,3,-435.395139172903
2.6,9,24,3,-491.8459581416
2.7,9,24,3,-491.421402825235
2.8,9,24,3,-645.951809023347
2.9,9,24,3,-644.124258971243
3,9,24,3,-646.868854865369
3.1,9,24,3,-755.385090051733
3.2,9,24,3,-749.670035851423
3.3,9,24,3,-901.68037564101
3.4,9,24,3,-1159.48507309441
3.5,9,24,3,Inf
3.6,9,24,3,Inf
3.7,9,24,3,Inf
3.8,9,24,3,Inf
3.9,9,24,3,Inf
4,9,24,3,Inf
2,10,24,3,-235.18670386564
2.1,10,24,3,-301.322731141629
2.2,10,24,3,-342.373244978355
2.3,10,24,3,-342.373244978355
2.4,10,24,3,-384.385716244724
2.5,10,24,3,-432.617365331239
2.6,10,24,3,-489.071720482386
2.7,10,24,3,-489.573442553781
2.8,10,24,3,-642.693176017587
2.9,10,24,3,-640.470284128557
3,10,24,3,-643.202181366514
3.1,10,24,3,-751.641757201933
3.2,10,24,3,-746.41989551332
3.3,10,24,3,-897.747425535611
3.4,10,24,3,-1155.39469554385
3.5,10,24,3,Inf
3.6,10,24,3,Inf
3.7,10,24,3,Inf
3.8,10,24,3,Inf
3.9,10,24,3,Inf
4,10,24,3,Inf
2,11,24,3,-233.147291385424
2.1,11,24,3,-299.274942353061
2.2,11,24,3,-339.649409265731
2.3,11,24,3,-339.649409265731
2.4,11,24,3,-381.646537605944
2.5,11,24,3,-429.175376696585
2.6,11,24,3,-486.529957214995
2.7,11,24,3,-487.139845125419
2.8,11,24,3,-639.234836919971
2.9,11,24,3,-636.884892375003
3,11,24,3,-639.522184212571
3.1,11,24,3,-748.00693539725
3.2,11,24,3,-743.215360088241
3.3,11,24,3,-893.916551848904
3.4,11,24,3,-1151.30698468219
3.5,11,24,3,Inf
3.6,11,24,3,Inf
3.7,11,24,3,Inf
3.8,11,24,3,Inf
3.9,11,24,3,Inf
4,11,24,3,Inf
2,12,24,3,-232.019067351794
2.1,12,24,3,-297.492858416032
2.2,12,24,3,-337.048772842846
2.3,12,24,3,-337.048772842846
2.4,12,24,3,-379.914243273697
2.5,12,24,3,-427.26502693187
2.6,12,24,3,-484.003337749772
2.7,12,24,3,-484.711642888459
2.8,12,24,3,-635.88697436469
2.9,12,24,3,-633.616433451808
3,12,24,3,-635.878578333339
3.1,12,24,3,-744.459239341955
3.2,12,24,3,-740.049535055424
3.3,12,24,3,-890.162839127591
3.4,12,24,3,-1147.22194763972
3.5,12,24,3,Inf
3.6,12,24,3,Inf
3.7,12,24,3,Inf
3.8,12,24,3,Inf
3.9,12,24,3,Inf
4,12,24,3,Inf
2,13,24,3,-231.004869976807
2.1,13,24,3,-296.16704970002
2.2,13,24,3,-334.550949050519
2.3,13,24,3,-334.550949050519
2.4,13,24,3,-377.404529701533
2.5,13,24,3,-425.583631199516
2.6,13,24,3,-481.6526362968
2.7,13,24,3,-482.288763221182
2.8,13,24,3,-632.628552943258
2.9,13,24,3,-630.792196778194
3,13,24,3,-632.878206259871
3.1,13,24,3,-741.213266943627
3.2,13,24,3,-737.12580722527
3.3,13,24,3,-886.469081429467
3.4,13,24,3,-1143.13959158498
3.5,13,24,3,Inf
3.6,13,24,3,Inf
3.7,13,24,3,Inf
3.8,13,24,3,Inf
3.9,13,24,3,Inf
4,13,24,3,Inf
2,14,24,3,-227.776206052938
2.1,14,24,3,-293.93674677456
2.2,14,24,3,-332.14051452804
2.3,14,24,3,-331.292824759995
2.4,14,24,3,-374.866763841178
2.5,14,24,3,-423.192788624098
2.6,14,24,3,-479.364857554137
2.7,14,24,3,-479.972147122692
2.8,14,24,3,-629.443729131193
2.9,14,24,3,-627.989163687936
3,14,24,3,-630.111764049426
3.1,14,24,3,-737.996582587594
3.2,14,24,3,-734.214208538101
3.3,14,24,3,-882.906379890074
3.4,14,24,3,-1139.05992372505
3.5,14,24,3,Inf
3.6,14,24,3,Inf
3.7,14,24,3,Inf
3.8,14,24,3,Inf
3.9,14,24,3,Inf
4,14,24,3,Inf
2,3,25,3,-246.2557009841
2.1,3,25,3,-279.494801536343
2.2,3,25,3,-313.627347750986
2.3,3,25,3,-352.84956076068
2.4,3,25,3,-352.84956076068
2.5,3,25,3,-446.808886747227
2.6,3,25,3,-504.677135586997
2.7,3,25,3,-504.677135586997
2.8,3,25,3,-575.393728466853
2.9,3,25,3,-659.098511620118
3,3,25,3,-659.098511620118
3.1,3,25,3,-659.098511620118
3.2,3,25,3,-771.459521952185
3.3,3,25,3,-1184.08294430865
3.4,3,25,3,-1184.08294430865
3.5,3,25,3,Inf
3.6,3,25,3,Inf
3.7,3,25,3,Inf
3.8,3,25,3,Inf
3.9,3,25,3,Inf
4,3,25,3,Inf
2,4,25,3,-244.419006595917
2.1,4,25,3,-276.539217460225
2.2,4,25,3,-311.824055260421
2.3,4,25,3,-350.940839101417
2.4,4,25,3,-350.940839101417
2.5,4,25,3,-444.648735939575
2.6,4,25,3,-503.083424557968
2.7,4,25,3,-504.449114028716
2.8,4,25,3,-574.741146613834
2.9,4,25,3,-663.475682417893
3,4,25,3,-665.095088765013
3.1,4,25,3,-667.175549589279
3.2,4,25,3,-773.934200951774
3.3,4,25,3,-1179.9767142581
3.4,4,25,3,-1179.9767142581
3.5,4,25,3,Inf
3.6,4,25,3,Inf
3.7,4,25,3,Inf
3.8,4,25,3,Inf
3.9,4,25,3,Inf
4,4,25,3,Inf
2,5,25,3,-243.508197690303
2.1,5,25,3,-274.989481204967
2.2,5,25,3,-310.023389351697
2.3,5,25,3,-349.034743653388
2.4,5,25,3,-349.034743653388
2.5,5,25,3,-442.491210726308
2.6,5,25,3,-500.051065507794
2.7,5,25,3,-500.757773383562
2.8,5,25,3,-570.438389628059
2.9,5,25,3,-657.050153145609
3,5,25,3,-658.682336883531
3.1,5,25,3,-660.321585193241
3.2,5,25,3,-766.983170994533
3.3,5,25,3,-1175.87310890065
3.4,5,25,3,-1175.87310890065
3.5,5,25,3,Inf
3.6,5,25,3,Inf
3.7,5,25,3,Inf
3.8,5,25,3,Inf
3.9,5,25,3,Inf
4,5,25,3,Inf
2,6,25,3,-242.369332869792
2.1,6,25,3,-273.646855764019
2.2,6,25,3,-308.225356947234
2.3,6,25,3,-350.596160328914
2.4,6,25,3,-349.811541853309
2.5,6,25,3,-446.04663651495
2.6,6,25,3,-500.143914703552
2.7,6,25,3,-502.174230094898
2.8,6,25,3,-572.60885652323
2.9,6,25,3,-652.515677641624
3,6,25,3,-653.652036331598
3.1,6,25,3,-654.555465408153
3.2,6,25,3,-761.798517290154
3.3,6,25,3,-1171.77213514351
3.4,6,25,3,-1171.77213514351
3.5,6,25,3,Inf
3.6,6,25,3,Inf
3.7,6,25,3,Inf
3.8,6,25,3,Inf
3.9,6,25,3,Inf
4,6,25,3,Inf
2,7,25,3,-239.598575781298
2.1,7,25,3,-271.431289103264
2.2,7,25,3,-306.429965006071
2.3,7,25,3,-346.538971306081
2.4,7,25,3,-346.538971306081
2.5,7,25,3,-442.176817808252
2.6,7,25,3,-496.749745336212
2.7,7,25,3,-498.344684411356
2.8,7,25,3,-567.977707325027
2.9,7,25,3,-653.291366914967
3,7,25,3,-655.445068689983
3.1,7,25,3,-660.778471345729
3.2,7,25,3,-758.344823218357
3.3,7,25,3,-1167.67379993033
3.4,7,25,3,-1167.67379993033
3.5,7,25,3,Inf
3.6,7,25,3,Inf
3.7,7,25,3,Inf
3.8,7,25,3,Inf
3.9,7,25,3,Inf
4,7,25,3,Inf
2,8,25,3,-237.962108028801
2.1,8,25,3,-269.733932762176
2.2,8,25,3,-304.637220524149
2.3,8,25,3,-343.711200956848
2.4,8,25,3,-343.711200956848
2.5,8,25,3,-438.72629975737
2.6,8,25,3,-493.629599261993
2.7,8,25,3,-494.918915578539
2.8,8,25,3,-563.457946379513
2.9,8,25,3,-648.497164210655
3,8,25,3,-650.501818153134
3.1,8,25,3,-655.584517315012
3.2,8,25,3,-753.886499289209
3.3,8,25,3,-1163.57811024149
3.4,8,25,3,-1163.57811024149
3.5,8,25,3,Inf
3.6,8,25,3,Inf
3.7,8,25,3,Inf
3.8,8,25,3,Inf
3.9,8,25,3,Inf
4,8,25,3,Inf
2,9,25,3,-237.425239613968
2.1,9,25,3,-268.663310905598
2.2,9,25,3,-303.034791145377
2.3,9,25,3,-341.43676291235
2.4,9,25,3,-341.43676291235
2.5,9,25,3,-435.655018195136
2.6,9,25,3,-491.66448332199
